timeframe,fast_period,slow_period,signal_period,take_profit_pct,histogram_expansion_bars,divergence_lookback,pivot_window,train_bars,test_bars,train_score,train_return_pct,train_max_drawdown_pct,train_sharpe,train_closed_lots,train_win_rate_pct,train_profit_factor,test_return_pct,test_max_drawdown_pct,test_sharpe,test_closed_lots,test_win_rate_pct,test_profit_factor,test_net_pnl_usdt,is_best_for_timeframe
30m,10,30,12,0.02,2,30,3,6004,2592,-2.890238873840257,-1.2007216396326112,1.689517234207646,-2.2587159828466095,1313,37.16679360243717,0.8802157134021774,-0.6829938446358574,0.8301404956279328,-3.172949198630792,567,37.03703703703704,0.8281184838955641,-68.29938446358574,False
30m,10,26,12,0.02,2,30,3,6008,2592,-2.9151118337277806,-1.1959257900535705,1.7191860436742101,-2.251700392857691,1321,36.63890991672975,0.8809752819973222,-0.6356282542717782,0.7787571857961105,-2.9456449234960247,559,37.567084078711986,0.8367602158068472,-63.56282542717781,False
30m,14,26,9,0.025,3,30,3,6010,2592,-2.917492024806575,-1.1365958526409485,1.7808961721656267,-2.5659380138589203,999,36.93693693693694,0.8480884813391427,-0.5225578314714585,0.6874821025148258,-2.987675543427658,412,35.43689320388349,0.8238453881591188,-52.25578314714585,False
30m,8,21,9,0.02,3,30,3,6010,2592,-2.922127915383255,-1.2872299841032508,1.6348979312800043,-3.1345328761573517,1192,36.91275167785235,0.8374531410652892,-0.7688262089211821,0.8661966625680542,-4.524176176846973,505,36.43564356435643,0.7712585797731336,-76.88262089211821,False
30m,12,26,9,0.02,3,30,3,6010,2592,-2.9270337744548285,-1.2638104514138466,1.6632233230409819,-2.9702185932818836,1008,36.80555555555556,0.8303135026520114,-0.19620876525710626,0.5476596341200265,-1.165234251144345,428,36.21495327102804,0.9295360935824889,-19.620876525710628,False
30m,12,35,6,0.02,3,30,3,6005,2592,-2.929837218211712,-1.2775132264754938,1.652323991736218,-3.096230704213161,1087,37.258509659613615,0.8281858180611071,-0.2995421413052645,0.5948940669503889,-1.8014226107538542,462,36.79653679653679,0.8966563414682832,-29.954214130526452,False
30m,14,30,9,0.025,2,30,3,6007,2592,-2.934803483123178,-1.1848149004293553,1.7499885826938226,-2.1602592822094695,1311,36.99466056445461,0.8809708883751043,-0.5739557527100261,0.7733812611472245,-2.5641197487752048,555,36.21621621621622,0.8570130112687475,-57.3955752710026,False
30m,14,30,12,0.025,3,30,3,6004,2592,-2.9351420140838753,-1.1133921102444764,1.8217499038393987,-2.609878852088504,874,37.986270022883296,0.8349941250945071,-0.17435501196801853,0.5207468403271338,-0.971948360979276,394,34.51776649746193,0.9346982922524383,-17.43550119680185,False
30m,8,21,12,0.025,3,30,3,6010,2592,-2.9386878772274887,-1.2633565602371526,1.675331316990336,-2.897206791683214,1078,36.54916512059369,0.8364816183092746,-0.5122030308298418,0.6820064557996047,-2.9304783273754063,471,35.03184713375796,0.8405508657234073,-51.220303082984174,False
30m,8,21,12,0.015,3,30,3,6010,2592,-2.9488490572704684,-1.3644409218447617,1.5844081354257067,-3.4844983934850724,1063,36.312323612417686,0.8182197194303447,-0.744222225100275,0.7695908129760392,-4.735049057976589,459,35.5119825708061,0.7599186031969347,-74.4222225100275,False
30m,8,35,6,0.025,3,30,3,6005,2592,-2.9832382248975033,-1.2672569445223962,1.7159812803751073,-3.064393564000744,1228,38.59934853420196,0.8415044404537239,-0.33530640013115776,0.6391188575541441,-2.003514674254186,517,34.23597678916828,0.8929823097642218,-33.53064001311577,False
30m,10,30,12,0.025,2,30,3,6004,2592,-2.990997819774168,-1.259858291473629,1.7311395283005386,-2.25646412208696,1328,36.596385542168676,0.8778741165198656,-0.6616141573866116,0.8518646135762481,-2.9405760660591067,574,36.41114982578397,0.8384799686421696,-66.16141573866116,False
30m,12,21,12,0.015,2,30,3,6010,2592,-2.9944143880579315,-1.3425287358983404,1.651885652159591,-2.7658637781454485,1251,36.930455635491604,0.8576370847907557,-0.9353510255850233,1.0354667680671887,-4.604682707112719,543,36.83241252302026,0.7569877125420595,-93.53510255850233,False
30m,8,21,9,0.025,3,30,3,6010,2592,-3.0089354562293114,-1.331826899678763,1.6771085565505484,-3.1059784971471203,1198,36.727879799666105,0.8350098569745076,-0.4893145108506178,0.7219414009426969,-2.748546131395547,511,36.79060665362035,0.8553439470099131,-48.93145108506178,False
30m,8,21,6,0.025,3,30,3,6010,2592,-3.0130869557803956,-1.4242509733130646,1.5888359824673313,-3.443514035330022,1309,37.12757830404889,0.8238961556878539,-0.5950897774172881,0.7937496578732344,-3.5071508017478616,567,34.74426807760141,0.8297357997708356,-59.50897774172881,False
30m,10,21,9,0.025,3,30,3,6010,2592,-3.0159286357581028,-1.333907979355863,1.6820206564022395,-3.0504410882204516,1094,36.654478976234,0.8304498762536462,-0.807065119382969,0.9840117634449678,-4.691726569717084,483,33.74741200828157,0.7628398302910708,-80.7065119382969,False
30m,10,21,9,0.015,3,30,3,6010,2592,-3.0274703469763864,-1.4407202176915053,1.5867501292848811,-3.6595117848527376,1074,36.592178770949715,0.8099473587432511,-1.1191895511535768,1.154780692401764,-7.211070402333613,470,34.04255319148936,0.6598860936176599,-111.91895511535768,False
30m,8,30,9,0.02,3,30,3,6007,2592,-3.0302232791997588,-1.3264092795579017,1.7038139996418573,-3.2142729304657705,1106,37.522603978300175,0.8253033898033345,-0.6571135612892066,0.7378893557329398,-3.932810115241348,484,36.36363636363637,0.7942324740941838,-65.71135612892067,False
30m,14,21,9,0.02,3,30,3,6010,2592,-3.0568646160180966,-1.3964792761687386,1.660385339849358,-3.2811932911800405,1008,36.7063492063492,0.814100526011084,-0.3780275703772895,0.5317360934343615,-2.242256951298502,428,35.280373831775705,0.8672474639616263,-37.80275703772895,False
30m,8,21,6,0.015,3,30,3,6010,2592,-3.0601172180178358,-1.4738125624968597,1.5863046555209763,-4.068943574299443,1286,36.780715396578536,0.8117574064541617,-0.6612316409344202,0.7514161708021493,-4.32654639671635,551,34.84573502722323,0.7981790879827851,-66.12316409344203,False
30m,10,30,6,0.02,3,30,3,6010,2592,-3.07060665801097,-1.3348428635598428,1.7357637944511273,-3.257554258733262,1186,37.01517706576728,0.8290338999113467,-0.683820527915268,0.7768992851326707,-4.185844562294869,495,36.36363636363637,0.7877592975200056,-68.3820527915268,False
30m,10,35,9,0.015,2,30,3,6002,2592,-3.079432686425825,-1.380050310681545,1.6993823757442799,-2.865104613461706,1325,36.90566037735849,0.8579499968415373,-0.6124299254029575,0.8508031400811291,-3.2455057545812314,569,36.02811950790861,0.8301882946605714,-61.242992540295745,False
30m,8,35,12,0.015,2,30,3,5999,2592,-3.0820558766902737,-1.3635594582772137,1.71849641841306,-2.866602470826277,1312,36.50914634146341,0.8579734166518251,-0.853634210513228,0.9881729991380114,-4.518741375228775,573,35.776614310645726,0.7721569233062134,-85.3634210513228,False
30m,12,21,12,0.025,2,30,3,6010,2592,-3.083481595860812,-1.302727145701956,1.7807544501588564,-2.3280325056113744,1314,36.37747336377473,0.8726683376853579,-0.5558499311781452,0.7414554020616809,-2.4268247843185105,563,37.12255772646537,0.8615942174456438,-55.58499311781452,False
30m,10,26,12,0.015,2,30,3,6008,2592,-3.086549314950808,-1.3471721827865621,1.7393771321642457,-2.803909448146223,1257,36.674622116149564,0.8578957270250478,-0.9510496992688786,1.0511518185676612,-4.775446207776749,549,36.97632058287796,0.7522187335711619,-95.10496992688786,False
30m,12,30,6,0.02,3,30,3,6010,2592,-3.0956450049490254,-1.3528334413511038,1.7428115635979216,-3.3143674120532567,1114,37.881508078994614,0.8221427987190483,-0.45296835146740705,0.6201930977940961,-2.673693919164902,484,36.98347107438016,0.8565507207124444,-45.296835146740705,False
30m,8,35,6,0.015,3,30,3,6005,2592,-3.1083709376704025,-1.4235663120317985,1.684804625638604,-3.9409436789551964,1196,38.12709030100335,0.8142098572468798,-0.6707249304239485,0.7288002315622554,-4.492369540536116,505,33.663366336633665,0.777025521301714,-67.07249304239485,False
30m,10,35,6,0.015,3,30,3,6005,2592,-3.1240794312663898,-1.4313999535079165,1.692679477758473,-3.770191127644808,1127,36.82342502218279,0.8089278997983586,-0.8880504194199966,0.9391643155146765,-5.739281991389727,481,35.343035343035346,0.7195694722256724,-88.80504194199966,False
30m,14,26,9,0.02,2,30,3,6010,2592,-3.1295350902596457,-1.3076357286040365,1.821899361655609,-2.499469964206013,1311,36.918382913806255,0.8694255128942251,-0.6183073470851559,0.7726286064400022,-2.9161085396875914,547,37.29433272394881,0.8361721098431285,-61.83073470851559,False
30m,12,30,12,0.02,2,30,3,6004,2592,-3.148039983827113,-1.2121158290271887,1.9359241547999242,-2.3089291054012007,1229,37.83563873067535,0.8736145327910132,-0.5349270191483447,0.7187242089152829,-2.509969231552853,547,36.92870201096892,0.8602386435144738,-53.49270191483447,False
30m,14,26,12,0.02,2,30,3,6008,2592,-3.1536347205365995,-1.201301654821018,1.9523330657155817,-2.284983364146163,1221,37.67403767403768,0.873304886101114,-0.6493727868099631,0.8330390738524778,-3.12680996521484,520,36.73076923076923,0.8287249365910423,-64.93727868099631,False
30m,8,26,12,0.02,3,30,3,6008,2592,-3.157899573612295,-1.4583817001180432,1.699517873494252,-3.3896125240835624,1038,37.1868978805395,0.8116580206676937,-0.4263119274394921,0.5658528921401046,-2.5968941001763968,439,35.7630979498861,0.8534629388382948,-42.631192743949214,False
30m,8,35,9,0.02,3,30,3,6002,2592,-3.1597819936033162,-1.4071464161618314,1.7526355774414848,-3.425391720575834,1093,37.32845379688929,0.8155741666663119,-0.3387345742913749,0.5804950153270418,-2.02855907288308,455,36.7032967032967,0.8849209583944785,-33.87345742913749,False
30m,8,26,12,0.025,3,30,3,6008,2592,-3.15999100767036,-1.4605988589848675,1.6993921486854926,-3.288142748788828,1045,37.12918660287081,0.8147830669122507,-0.22565659190253426,0.588797516739557,-1.311135911372349,441,35.827664399092974,0.9224929828358721,-22.565659190253427,False
30m,10,30,6,0.025,3,30,3,6010,2592,-3.1612003935249455,-1.330331230297761,1.8308691632271845,-3.0871353144044793,1197,37.00918964076859,0.8347244208388899,-0.42644884983101294,0.6525620381053815,-2.4900204647126345,498,36.74698795180723,0.8676270265358386,-42.64488498310129,False
30m,10,30,9,0.015,2,30,3,6007,2592,-3.1834780890158756,-1.4309782889979032,1.7524998000179721,-2.9637959227137296,1336,36.67664670658682,0.8545764029418127,-0.9423758637825085,1.036971183805603,-4.827021817141402,595,34.95798319327731,0.7611887409105357,-94.23758637825085,False
30m,12,30,6,0.025,3,30,3,6010,2592,-3.1973564146564577,-1.3870037705619325,1.810352644094525,-3.2761198772293323,1123,37.93410507569012,0.8212466495807234,-0.3075523949626404,0.6024596650321832,-1.7483739084197114,488,36.885245901639344,0.9037498677016325,-30.75523949626404,False
30m,8,30,9,0.015,3,30,3,6007,2592,-3.2042231578007705,-1.4774040410083762,1.726819116792394,-3.8419954743615645,1099,37.48862602365787,0.8038857322444664,-0.8484775611596341,0.8968343049150501,-5.416627837503703,480,36.666666666666664,0.7272214452204118,-84.84775611596342,False
30m,12,30,9,0.02,2,30,3,6007,2592,-3.2134106646468306,-1.3608612361330052,1.852549428513825,-2.6069741657600223,1340,36.64179104477612,0.865505802778078,-0.48880449278813104,0.7557860119520502,-2.2991870028784342,574,36.58536585365854,0.8732455803849257,-48.8804492788131,False
30m,8,35,12,0.02,2,30,3,5999,2592,-3.2140699957404326,-1.3469147886846804,1.8671552070557522,-2.5708272599162183,1371,36.46973012399709,0.8674091988243872,-0.5342506063841028,0.8274352420071885,-2.5936602248312957,584,35.61643835616438,0.8595122318594806,-53.42506063841029,False
30m,8,35,9,0.025,3,30,3,6002,2592,-3.225431171233047,-1.4487593129007654,1.7766718583322811,-3.3982920739125575,1097,37.3746581586144,0.8135042545746373,-0.17796659354240546,0.5949922443853942,-1.0253555181202314,457,36.32385120350109,0.9400605975008645,-17.796659354240546,False
30m,10,21,12,0.02,2,30,3,6010,2592,-3.2432032265788293,-1.4484040141768308,1.7947992124019985,-2.7608689817165386,1344,36.75595238095239,0.8569756114316399,-0.8345369086969003,0.9934349974343546,-3.883075482291514,588,35.204081632653065,0.7972188497571079,-83.45369086969004,False
30m,10,21,9,0.015,2,30,3,6010,2592,-3.2491565686333015,-1.4665391508412178,1.7826174177920835,-2.970461931606746,1427,37.000700770847935,0.8572907955632971,-1.374050702150962,1.4193404760448676,-6.7847902536445694,638,34.79623824451411,0.687132049401352,-137.4050702150962,False
30m,10,26,6,0.02,3,30,3,6010,2592,-3.264055543048701,-1.4549215207948873,1.8091340222538137,-3.536074184895328,1212,37.45874587458746,0.818511158440128,-0.7424066195738124,0.8559132973169619,-4.480367030998149,517,36.55705996131528,0.7756701493168886,-74.24066195738123,False
30m,8,35,9,0.015,3,30,3,6002,2592,-3.2820789898178977,-1.526652050508328,1.7554269393095696,-4.031962607679031,1070,36.915887850467286,0.7967423607853058,-0.5875355283322824,0.6923884665626127,-3.7853061567561763,452,36.94690265486726,0.7960149327112546,-58.75355283322824,False
30m,10,26,12,0.025,2,30,3,6008,2592,-3.295175957740173,-1.3779661563066294,1.9172098014335437,-2.4674159291001097,1336,36.15269461077844,0.8674440912558239,-0.5520768580621915,0.7409592938119999,-2.449444263252091,566,37.102473498233216,0.8617806232005684,-55.20768580621916,False
30m,12,35,9,0.02,2,30,3,6002,2592,-3.3118838800578585,-1.437620302727355,1.8742635773305034,-2.738404109757265,1340,36.64179104477612,0.85952697742823,-0.7166189657559153,0.8637340151411342,-3.4674922269365,562,36.120996441281136,0.8170906151499733,-71.66189657559153,False
30m,12,21,6,0.02,3,30,3,6010,2592,-3.323074834711742,-1.5136336292878696,1.8094412054238724,-3.6656449790263883,1194,37.018425460636514,0.8104408410361228,-0.7440126948900797,0.8561460563446477,-4.4526689480851145,511,36.007827788649706,0.7773290879220621,-74.40126948900797,False
30m,14,21,9,0.02,2,30,3,6010,2592,-3.3288753020980115,-1.4982808185612158,1.830594483536796,-2.8637377908835187,1354,36.41063515509601,0.8539659863737957,-0.7786042014499617,0.9375577809071785,-3.6275088309001093,587,35.26405451448041,0.8094623790384156,-77.86042014499617,False
30m,8,30,9,0.025,3,30,3,6007,2592,-3.3647971944226223,-1.4867133785741136,1.8780838158485087,-3.4658453152232593,1113,37.28661275831087,0.8096276887736832,-0.46507363794986306,0.6817768482040063,-2.6826793619192477,487,36.55030800821355,0.8551121542258816,-46.507363794986304,False
30m,10,21,12,0.025,2,30,3,6010,2592,-3.3820839469013073,-1.5155189253374919,1.8665650215638152,-2.765567383872095,1353,36.51145602365114,0.8544074778039851,-0.7592790969438283,0.9818163741190905,-3.3706498107130596,596,35.23489932885906,0.8207664925439146,-75.92790969438283,False
30m,12,21,6,0.025,3,30,3,6010,2592,-3.3821011287821783,-1.5020943179346613,1.8800068108475172,-3.4602037211210734,1207,37.11681855840928,0.8169240197073415,-0.4889746307026689,0.7363060256016367,-2.801440749848006,514,36.38132295719844,0.8538905145957415,-48.897463070266895,False
30m,12,30,9,0.015,2,30,3,6007,2592,-3.4122008556237757,-1.5331531283806181,1.8790477272431574,-3.2457604558086244,1273,36.52788688138256,0.8389080127701566,-0.8050260977113066,0.8975428411586198,-4.084084068435514,565,36.46017699115045,0.7881564445163143,-80.50260977113066,False
30m,12,35,9,0.015,2,30,3,6002,2592,-3.422390818436128,-1.503041869290937,1.9193489491451907,-3.16264237133256,1280,37.1875,0.8424903726655198,-0.9463710497397188,1.06038666255734,-4.976019339956072,555,36.3963963963964,0.7512781086362804,-94.63710497397187,False
30m,10,30,6,0.015,3,30,3,6010,2592,-3.4238629320567666,-1.6341294815797665,1.7897334504770002,-4.3279464505471585,1168,36.81506849315068,0.7878674759706988,-0.8284622667282564,0.8783366813955581,-5.3389875486776015,491,36.252545824847246,0.7359944073574272,-82.84622667282565,False
30m,14,26,9,0.015,2,30,3,6010,2592,-3.440511995931225,-1.5479799903315505,1.8925320055996744,-3.263403438570225,1253,36.87150837988827,0.8362393159550945,-0.97511452813671,1.0817997245257573,-4.923454360619853,540,36.851851851851855,0.7415418990191522,-97.51145281367099,False
30m,12,30,9,0.025,2,30,3,6007,2592,-3.4594509830428386,-1.4739110982758212,1.9855398847670174,-2.6942053952740905,1359,36.276674025018394,0.8584630540715836,-0.5145137619574598,0.7052296427160044,-2.3079582338329057,584,35.95890410958904,0.872123792856879,-51.45137619574598,False
30m,8,30,9,0.015,2,30,3,6007,2592,-3.4685301717336734,-1.5496140943783758,1.9189160773552976,-3.2242088898491366,1431,36.75751222921034,0.8468140152682542,-1.3321159506526055,1.4423107954949808,-6.5133810482719365,655,36.33587786259542,0.7028318148745082,-133.21159506526055,False
30m,10,26,6,0.025,3,30,3,6010,2592,-3.4719132254881275,-1.4941650236500754,1.977748201838052,-3.453053061430739,1225,37.38775510204081,0.8191204470263658,-0.4973705553863874,0.7446970477546753,-2.8784211885684767,520,36.92307692307693,0.8499529037440795,-49.73705553863874,False
30m,12,21,9,0.015,2,30,3,6010,2592,-3.5193326120919988,-1.6848869769945305,1.8344456350974685,-3.4394428795351804,1357,36.919675755342666,0.8332190942759514,-1.1232195929564113,1.2238153639716198,-5.564989276717691,609,34.8111658456486,0.7316805873690607,-112.32195929564114,False
30m,8,21,9,0.015,3,30,3,6010,2592,-3.532616940593238,-1.6980880343074025,1.8345289062858354,-4.520883105214514,1177,36.19371282922685,0.7835969914484608,-0.7654601726214969,0.8327999210943562,-4.781231512675682,494,36.43724696356275,0.7625967875950308,-76.54601726214969,False
30m,14,26,9,0.025,2,30,3,6010,2592,-3.55654632465858,-1.5112651597694822,2.0452811648890976,-2.755258312150761,1328,36.37048192771085,0.8534246981759492,-0.5532006286527757,0.7499861468330367,-2.480962327413699,558,36.91756272401434,0.8584199277497045,-55.32006286527758,False
30m,10,35,6,0.015,2,30,3,6005,2592,-3.5674302488122307,-1.634622329879494,1.9328079189327367,-3.370088445589458,1504,36.90159574468085,0.843671731525651,-1.1969022429554026,1.3783941386589653,-5.93091237519045,660,36.515151515151516,0.7273008059700592,-119.69022429554025,False
30m,10,26,6,0.015,3,30,3,6010,2592,-3.5912300621879636,-1.7119955774338451,1.8792344847541185,-4.496950389345185,1198,37.061769616026716,0.7836883736206659,-0.8429149687563949,0.9187330675657145,-5.357105186618563,512,36.5234375,0.738129561709357,-84.2914968756395,False
